,title
2708,西边套全明格局  精装修 三轨交汇  诚意出售
2709,房子是全明户型，康健繁华地段，满五年，采光无限！
2710,地铁1000米，采光好，两房朝南+厅朝南，随时看房
2711,急售高区楼层，双南2房，户型正，采光无档，3条轨交
2712,纯公积金，首付16w，独门独户，带车库，业主诚心卖
2713,总价低+轻轨站+环球港+5轨+税少+小区干净+内环内
2714,低楼层+业主诚意出售+天井有围墙
2715,楼层适中 阳光充足 出行便利 看房方便 诚意出售
2716,带暖气 楼层好 优质一房  产权清晰满五年！诚心出售
2717,满吴唯一，楼层好，小区中间位置，厨卫全明，看房方便
2718,百年国宾道 ，楼层好，诚意出售，看房提前预约
2719,主卧朝南大一房+总价低+带景观阳台+诚意出售
2720,上南八村 2室0厅 280万
2721,南北两房+总价低+位置好+诚意出售
2722,中间楼， 双南户型，钥匙房，随时可看可签
2723,金丰苑装修一房+户型方正西边套+一手动迁税费少+实惠
2724,爱法二期 阁楼房近花园视野开阔
2725,精装修二楼诚意出售，采光好，适合中老年客户拎包入住
2726,梅陇二村 1室1厅 209万
2727,电梯2房+高层景观+采光好+全南户型+近地铁+成熟商圈
2728,五岭小区 1室1厅 305万
2729,链家主推本小区此两房，有钥匙，前排，满5年唯一
2730,杨思前滩+满五唯一+采光充足+随时看房
2731,小区安静位置正气一房，一梯两户，格局方正，诚意售
2732,电梯两房，房子满五年唯一，交通生活方便，产权清晰
2733,店长推荐，84年原建，好贷款，近地铁，出行方便
2734,三楼+户型方正+南北两房+得房率高+诚意出售
2735,有钥匙随时可看 中高楼层采光好 总价低业主诚心出售
2736,1梯2户，南北通户型，房东诚意出售，近中环百联，
2737,杨思前滩+超低单价+看房随时+停车方便
2738,内环内地铁口+朝南大阳台+中间楼层低总价+采光好
2739,产权一个，户口无，旁边公交，菜市场，超市一应俱全
2740,单价可见！！朝南一室一厅，采光通风佳，热门小区
2741,新出笋盘，南北通户型带阁楼，拎包入住，看房有钥匙
2742,品质小区 位置安静 税费少 近地铁公交 生活便利
2743,售后公房 产权清晰  视野开阔  户型整齐 业主诚心出售
2744,地铁6号线+采光充足+视野开阔+配套成熟+小区中间位置
2745,汇锦城两房+中低楼层+采光视野佳+业主诚意出售
2746,静安区康平小区一室户，中间楼层，满二不唯一
2747,2房朝南，次顶楼无遮挡，无贷款，业主诚意提前约
2748,南北通风采光好！全明户型！交通，商场，公园配套齐全
2749,售后公房+房东诚意+地铁口+价格漂亮
2750,精装修  钥匙房 诚意出售 近地铁3.4.7号线
2751,近地铁，低总价，非顶楼，配套全
2752,张江南+11号地铁线秀沿路站300米，新小区，有产证
2753,此房格局好，满五唯一，双南房，有租赁车位，看房方便
2754,大一房，一室一厅，楼层好，采光佳，房东诚意出售
2755,前滩、康桥、中邦城市园、低总价、万科物业 交通便利
2756,鐡飞人西木小区喜鹊低楼层南一室户采光好中间位置安静
2757,徐汇：南北两房+边套全明+采光好，通风好，楼层好！
2758,云汉路 小户型 多层带阁楼 利用率高 采光充足无遮挡
2759,随时可用，采光好，满五年唯一，近六号线博兴路
2760,小户型 全明的户型 全天采光 中高区看滨江
2761,楼层好+位置好+售后公房+满五唯一+看房方便
2762,满五唯一诚意出售 配套齐全 一楼自带天井 交通便利
2763,龙柏四村 笋盘 四楼 正规一房 正南正北 全明户型！
2764,装修简约时尚+采光通透+视野开阔+居住舒适
2765,杨思前滩+8号线杨思地铁口+看房方便+诚意出售
2766,曹路新出两房 一手动迁 楼层好 位置佳 毛坯好装修
2767,精装可租6200。闹中取静聚焦推荐。7.8日满2税少诚售。
2768,精美一室户，看房方便，户型正气，业主诚意出售
2769,园南一房+总价低+位置好+近上海植物园+有钥匙+急售
2770,余庆路104号 2室1厅 890万
2771,陆家嘴精装修大两房，户型通风好，诚意出售
2772,房源真实，价格真实，这样的好房子你还犹豫什么呢？
2773,买一层附加一层地下140平，小区中间位置，采光无遮挡
2774,精装两房，带电梯，满五年唯一，配套齐全，交通便利
2775,边套采光好+自住装修+近13号线张江站+小区央位
2776,单价4.8万+近地铁+满五唯一+标准两室一厅
2777,近地铁，近来福士，95年新公房，一室户带大阳台，
2778,一楼带天井，南北小两房，房好近地铁，意满又心足。
2779,精装南北户型，采光充足，拎包入住。
2780,95年小区，地铁口，税费较少，精装。
2781,（优选）飞机户型，电梯三房，婚房装修，满五唯一
2782,满二年，房东想尽快出售，价格可以谈，看房有钥匙
2783,近地铁，精装六复七带阁楼和大露台，位置好，满五唯一
2784,满五唯一，带阁楼，两室一厅，带露台。
2785,公园道二期，开发商精装修，大金空调地暖，地铁1.12号
2786,天科苑全南两房，位置安静，看房提前预约业主诚意出售
2787,满五唯一+中间楼层+厨卫全明+南北通透+诚意出售
2788,次新小区，品质小区，采光通风良好，简装三房
2789,松江大学城近地铁 满五唯一税费少 小区中间  精装地暖
2790,静安区地铁口全南大两房+内环总价低面积大+能谈价急卖
2791,临平板块，中高区三房采光好，邻地铁海伦路站4/10号线
2792,地铁口采光好装修六年房东自住业主置换诚心出售
2793,一梯三户 边套全明 采光无遮挡 配套齐全 诚意出售
2794,秀枫精装大两房，进公园，满五唯一，地铁300米
2795,视野开阔四楼，双南或南北通户型，全天看房，钥匙房
2796,两卧室朝南，厅南北通，品质小区，诚意出售。
2797,小区中间位置+户型正气+总价低+看房方便+有车位另算
2798,"金山卫万达广场,业主诚意出售，产权清晰，品质小区"
2799,户型好面积无浪费双南夹厅 三开间朝南 近地铁配套齐全
2800,金巷小区 大三房 户型正气 边套 采光好 满五唯一
2801,品质三房，满五，自住保养好，可看房，诚心出售
2802,刚需客，上班族的集结地 总价低 房型正 距离地铁近
2803,康健美丽户型二房一厅，一梯二户，中间楼层，中间位置
2804,2016年次新房+中间位置+满二年税少+有产权车位。
2805,大两房朝南+户型正气+满五唯一+配套成熟+近地铁
2806,有车位，采光无影响，满五唯一税费少
2807,地铁22号口半小时直达南站+低于市场价+带15平阁楼
2808,双南两房，税费低，小区中间位置。
2809,"房龄新1994年，满五年,税费少，近地铁，配套设施齐全"
2810,华山路稀有小户型，总价低，地段佳
2811,高楼层采光好，双南户型，税费少，诚心出售
2812,凉城板块近江湾地铁站，一室带厅全明户型，满五税少！
2813,装修半年！超大客厅！客餐厅分离！采光好！
2814,业主急卖双南户型大两房 12线地铁口 商品电梯河景房
2815,双南两房 两房同宽 总价低 采光不挡 视野开阔
2816,满五唯一没有个税+中间楼层+南北通风户型好
2817,电梯房，次顶楼，2008年小区，近地铁站！满五唯一！
2818,装修精良 采光充足 温馨舒适 业主诚心卖
2819,临港新片区，精装修未住过，户型方正，南北通风
2820,二师高区电梯两房房，房型方正，看房方便
2821,疲惫的身体，一房来治愈，一梯三户，你可以背她下楼
2822,金杨十街坊好房，格局方正，位置安静，交通方便
2823,育秀六区，精装三房，近南桥汽车站，乐购超市人民路
2824,四轨交汇 花园位置 全明户型三房 精装修 诚意出售
2825,临港泥城商品精装大2房诚心出售，看房方便
2826,小区目前面积大，环境优美，业主诚售
2827,育秀六区再上好房全明户型中楼层巧设计诚心售价可谈
2828,玉兰香苑二期，3房。位置佳。业主诚意出售。
2829,地铁口，宝龙商圈，房子满五年唯一税费少
2830,总六层（实际爬楼4层），精装修，现浇房，有露台
2831,徐家汇内环内+精装修+东边套全明+满五唯一+随时可看
2832,新双南双天井，一梯两户精装修4年，一手动迁满五唯一
2833,近地铁+中间楼层+售后公房+全明户型+采光好
2834,毛坯房，可以安心装修，都有直接采光窗，3面采光
2835,经纬三房朝南 南北阳台 中楼层 转角飘窗 配套齐全
2836,满五唯一+小区位置安静+楼层好
2837,龙阳花苑正气三房！全明户型！！！
2838,全明户型  边套厅带窗户   南北通透   近一号线地铁
2839,此房带22平大露台，婚房装修，2楼，全明户型。
2840,惠南地铁口 精装三房 户型正气
2841,万寿七区小两房小区已经改造好近世纪联华楼层好单价低
2842,电梯三房精装修可拎包入住，满五年，明厨明卫通风好
2843,银都精装三房，不靠马路出入方便，业主诚售
2844,三轨交汇+满五唯一+不靠路+精装两房+诚心卖
2845,此房三开间朝南 户型好 采光好配套齐全
2846,双南电梯房+地铁500米+总价低+出行便利
2847,品质小区高区楼层，房型一改二已做好，位置好采光佳
2848,此房满五唯一 小区中间位置安静无遮挡 精装修
2849,满五唯一，无个税，景观房  拎包入住
2850,双南户型 两房朝南 房东诚心出售 公交直达1号线
2851,一手动迁省税电梯8楼小区位置好南北两房南北厅
2852,房改售房 直通户型  银四楼层 近地铁 价格可谈
2853,"店长推荐ViP房,业主诚意，满五唯一，无遮挡采光好"
2854,一楼双天井，南北两房，地铁800米，装修保养干净
2855,此房三房朝东南 安静无噪音 出行方便 配套齐全
2856,品质小区*少有的1+1户型*前后无遮挡*视野好采光好
2857,静安烫金地段 近地铁出行便捷 高得房率 居住感佳
2858,普陀区 金莲坊 次顶层全明户型+诚意出售+自住品质
2859,中间楼层，采光好，南北通，三开间朝南业主诚售
2860,中楼层精装南北两房，满五年唯一业主诚意出售
2861,小区中间位，三开间朝南，精装，可拎包入住
2862,7.2平米房间不计产证 店长推荐 满五唯一 高层景观房
2863,杨思前滩+品质小区+开发商统一精装+中yang空调+新风
2864,售后公房，免增值税，精装修双南户型，拎包入住。
2865,新上好房！婚房装修，诚心出售，必买好房
2866,高楼层，视野佳通，透格局好，满两年，税费少
2867,满五年不唯一，精装修南北通，诚意急卖，提前预约看房
2868,三林板块+万科物业+近轨交+大型商场旁+总价低商品房
2869,满五税低全明两房，采光好，总价低，中间楼层，近地铁
2870,价格根据付款方式可谈，满五唯一没个税，小区中间位置
2871,两房朝南，拎包入住，楼层好，采光好
2872,康城一区大两房 满五唯一，前排无遮挡，景观房
2873,育秀六区+中间楼层+西边套三房+一手买进+固定车位
2874,此房房间全部朝南，客厅也朝南，视野开阔，次新房
2875,明珠中层+花园位置附露台+满五唯一+诚售可谈
2876,自住装修，诚心出售，看房方便，满五年
2877,满五唯一免个税，通风好，采光足，看房方便
2878,双桥精装两房 楼层好 小区白菜心位置 看房方便
2879,2005年 商品房小区，双南户型，中间位置，带产权车位
2880,满五年唯一 采光通风好 配套设施成熟齐全 交通便利
2881,急卖！地铁口，南北通风透气，便宜卖
2882,三开间朝南，税少，双地铁，新普陀 梅陇，小区中间位
